#index RAdeg DECdeg dist V-J specind HIPindex Vmag HIPmag Jmag Hmag Kmag MV B-V HIPV-I V-I Teff SpT Blum HZseparcsec HZcontrast mass FLAG(SUPERBLINK) FLAG(2MASSCNS3) FLAG(CNS3) FLAG(HIPS) FLAG(HIPD) FLAG(RECONS) name
383 39.469582 -58.753582 15.010508 4.130000 7.400000 12261 12.360000 12.498700 8.360000 7.790000 7.510000 11.478023 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.015902 0.008401 1.09417e-08 0.329759 1 1 0 1 0 0 PMI_J02378-5845  
387 264.635468 -58.542889 18.484289 3.720000 7.300000 -100 12.200000 -100.000000 8.480000 7.930000 7.670000 10.865986 -100.000000 -100.000000 2.360653 3360.732910 7.263303 0.022105 0.008043 7.87165e-09 0.404036 1 1 0 0 0 0 PMI_J17385-5832  
389 305.671265 -58.284603 19.387360 2.780000 6.700000 100490 10.600000 10.687600 7.820000 7.183000 6.969000 9.162407 1.455000 1.750000 1.750000 3901.706299 6.858294 0.054336 0.012023 3.20231e-09 0.608341 1 1 0 1 0 0 Gl788.1
390 277.549988 -58.274361 14.814815 2.970000 7.000000 -100 9.840000 -100.000000 6.870000 6.240000 5.963000 8.986519 -100.000000 -100.000000 0.814421 5364.614258 5.883591 0.520000 0.048675 3.34615e-10 0.914923 1 1 0 0 0 0 Gl714
393 237.013458 -58.186695 18.050541 3.690000 7.200000 -100 12.070000 -100.000000 8.379000 7.790000 7.565000 10.787549 -100.000000 -100.000000 2.360653 3360.732910 7.263303 0.023761 0.008540 7.32303e-09 0.404036 1 1 0 0 0 0 GJ3915
396 199.843628 -58.004749 17.605635 3.080000 7.000000 -100 10.480000 -100.000000 7.400000 6.760000 6.530000 9.251741 -100.000000 -100.000000 1.978405 3712.339600 7.057447 0.061413 0.014076 2.8333e-09 0.545532 1 1 0 0 0 0 PMI_J13193-5800  
399 358.185028 -57.934166 15.873015 4.500000 7.400000 -100 13.750000 -100.000000 9.250000 8.590000 8.300000 12.746703 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.007422 0.005427 2.34446e-08 0.210988 1 1 0 0 0 0 PMI_J23527-5756  
402 187.717590 -57.604416 16.949152 4.470000 7.400000 -100 13.820000 -100.000000 9.350000 8.710000 8.440000 12.674260 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.007349 0.005058 2.3678e-08 0.223897 1 1 0 0 0 0 PMI_J12308-5736  
404 76.447533 -57.554123 11.659088 2.840000 6.700000 23708 8.980000 9.020600 6.272000 5.633000 5.442000 8.646677 1.386000 1.640000 1.640000 3980.130615 6.749673 0.081225 0.024444 2.1422e-09 0.630065 1 1 0 1 0 0 GJ1075
405 169.012024 -57.550533 12.672665 3.850000 7.300000 55042 11.660000 11.607000 7.811000 7.304000 7.035000 11.145660 1.490000 2.440000 2.440000 3294.513184 7.293403 0.019409 0.010993 8.96503e-09 0.367916 1 1 0 1 0 0 Gl422
409 125.697708 -57.448055 11.086474 4.620000 7.400000 -100 13.250000 -100.000000 8.630000 8.090000 7.800000 13.026032 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.005738 0.006833 3.03232e-08 0.210988 1 1 0 0 0 0 PMI_J08227-5726S 
410 282.463379 -57.446835 12.165450 4.720000 7.500000 -100 13.040000 -100.000000 8.317000 7.703000 7.455000 12.614359 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.009045 0.007818 1.92378e-08 0.198206 1 1 0 0 0 0 GJ4078
411 65.552086 -57.433640 16.155088 3.650000 7.200000 -100 11.730000 -100.000000 8.082000 7.495000 7.210000 10.688453 -100.000000 -100.000000 2.360653 3360.732910 7.263303 0.026031 0.009987 6.68425e-09 0.404036 1 1 0 0 0 0 GJ3279
415 266.647675 -57.315754 5.844535 3.890000 7.300000 86990 10.760000 10.757300 6.855000 6.297000 6.016000 11.926250 1.660000 2.540000 2.540000 3229.598389 7.325201 0.010524 0.017552 1.65339e-08 0.26 1 1 0 1 0 1 Gl693
421 335.886108 -57.219715 19.149752 3.220000 7.100000 110534 10.820000 10.785400 7.600000 6.958000 6.730000 9.409184 1.470000 2.020000 2.020000 3675.583740 7.079068 0.055502 0.012302 3.13503e-09 0.532559 1 1 0 1 0 0 Gl855
423 2.072375 -57.098026 17.513134 3.620000 7.200000 -100 11.830000 -100.000000 8.206000 7.630000 7.395000 10.613180 -100.000000 -100.000000 2.319713 3394.340332 7.248027 0.026152 0.009234 6.65352e-09 0.422367 1 1 0 0 0 0 GJ3009
425 107.406914 -57.061749 11.402509 5.050000 7.500000 -100 14.300000 -100.000000 9.250000 8.630000 8.300000 14.014998 -100.000000 -100.000000 3.296181 2866.104248 7.502292 0.003355 0.005080 5.18599e-08 0.148854 1 1 0 0 0 0 PMI_J07096-5703  
427 27.109041 -56.978195 16.528925 3.710000 7.200000 -100 11.930000 -100.000000 8.220000 7.550000 7.320000 10.838778 -100.000000 -100.000000 2.401187 3327.458252 7.278428 0.024166 0.009405 7.20033e-09 0.385886 1 1 0 0 0 0 PMI_J01484-5658  
428 315.809692 -56.964291 12.721028 4.150000 7.400000 103910 12.880000 12.852000 8.730000 8.175000 7.902000 12.357389 1.653000 2.730000 2.730000 3165.962402 7.357019 0.007816 0.006950 2.22618e-08 0.291577 1 1 0 1 0 0 GJ2151
433 303.844513 -56.765057 18.518518 3.850000 7.300000 -100 12.530000 -100.000000 8.680000 8.030000 7.760000 11.191969 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.020696 0.007768 8.40744e-09 0.329759 1 1 0 0 0 0 PMI_J20153-5645E 
435 213.302063 -56.742493 11.679514 3.250000 7.100000 69454 10.200000 10.268300 6.951000 6.394000 6.136000 9.862876 1.500000 2.070000 2.070000 3639.191895 7.100577 0.038153 0.016724 4.56061e-09 0.519769 1 1 0 1 0 0 GJ2106
436 147.106583 -56.739445 19.841270 4.380000 7.400000 -100 13.950000 -100.000000 9.570000 8.920000 8.660000 12.462152 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008269 0.004583 2.10433e-08 0.236936 1 1 0 0 0 0 PMI_J09484-5644  
451 284.377502 -55.990814 12.635836 2.990000 7.000000 93069 8.860000 9.432000 5.873000 5.250000 5.025000 8.351980 1.433000 1.920000 1.920000 3786.957520 7.013555 0.128687 0.028390 1.35211e-09 0.571867 1 1 0 1 1 0 Gl737B
455 73.379448 -55.860489 11.176930 3.950000 7.300000 22738 10.730000 11.106000 7.197000 6.623000 6.338000 10.488387 1.580000 2.560000 2.560000 3360.732910 7.263303 0.031298 0.015828 5.55938e-09 0.404036 1 1 0 1 1 0 GJ2036A
456 73.377251 -55.858807 11.173184 4.210000 7.400000 -100 12.010000 -100.000000 7.795000 7.238000 6.893000 11.769115 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.014113 0.010632 1.23292e-08 0.27277 1 1 0 0 0 0 GJ2036B
458 54.198502 -55.752251 19.762846 4.600000 7.400000 -100 14.460000 -100.000000 9.860000 9.310000 9.010000 12.980753 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.005983 0.003914 2.90846e-08 0.210988 1 1 0 0 0 0 PMI_J03367-5545  
459 99.908531 -55.609703 13.299641 2.940000 7.000000 31862 9.800000 9.901600 6.861000 6.276000 6.027000 9.180800 1.377000 1.620000 1.620000 3901.706299 6.858294 0.053423 0.017379 3.25702e-09 0.608341 1 1 0 1 0 0 GJ3403
463 345.385468 -55.504890 19.960079 3.940000 7.300000 -100 12.920000 -100.000000 8.980000 8.360000 8.130000 11.419188 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.016788 0.006491 1.03646e-08 0.329759 1 1 0 0 0 0 PMI_J23015-5530  
466 2.954708 -55.364334 18.348623 4.320000 7.400000 -100 13.640000 -100.000000 9.320000 8.720000 8.500000 12.321983 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.008904 0.005143 1.95424e-08 0.254148 1 1 0 0 0 0 PMI_J00118-5521  
468 241.169586 -55.353390 12.135922 2.890000 7.000000 -100 9.240000 -100.000000 6.350000 5.690000 5.460000 8.819635 -100.000000 -100.000000 1.834359 3824.827148 6.970346 0.080281 0.023347 2.16738e-09 0.585931 1 1 0 0 0 0 PMI_J16046-5521  
473 34.574749 -55.125721 18.214935 4.450000 7.400000 -100 13.930000 -100.000000 9.480000 8.910000 8.640000 12.627862 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.007098 0.004625 2.4513e-08 0.236936 1 1 0 0 0 0 PMI_J02182-5507  
474 191.468872 -55.113945 10.460251 4.980000 7.500000 -100 13.970000 -100.000000 8.990000 8.430000 8.120000 13.872290 -100.000000 -100.000000 3.223696 2894.765381 7.488207 0.003549 0.005695 4.90258e-08 0.160614 1 1 0 0 0 0 PMI_J12458-5506  
477 176.968704 -55.069973 18.552876 4.560000 7.400000 -100 14.230000 -100.000000 9.670000 9.080000 8.810000 12.887943 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.006516 0.004351 2.67017e-08 0.210988 1 1 0 0 0 0 PMI_J11478-5504  
478 316.307404 -55.065639 18.796993 4.480000 7.400000 -100 14.070000 -100.000000 9.590000 8.920000 8.640000 12.699557 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.007751 0.004684 2.24484e-08 0.210988 1 1 0 0 0 0 PMI_J21052-5503  
482 306.905548 -54.883110 13.458950 4.410000 7.400000 -100 13.180000 -100.000000 8.770000 8.160000 7.920000 12.534945 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.007732 0.006534 2.25025e-08 0.236936 1 1 0 0 0 0 PMI_J20276-5452  
487 280.779053 -54.613445 10.204082 4.590000 7.400000 -100 13.000000 -100.000000 8.410000 7.790000 7.490000 12.956130 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.006120 0.007666 2.84324e-08 0.210988 1 1 0 0 0 0 PMI_J18431-5436  
496 18.318375 -54.487167 14.184397 4.920000 7.500000 -100 14.490000 -100.000000 9.570000 8.980000 8.680000 13.730946 -100.000000 -100.000000 3.161389 2923.713135 7.474422 0.003756 0.004320 4.63306e-08 0.17302 1 1 0 0 0 0 PMI_J01132-5429  
503 206.203369 -54.121693 19.841270 3.870000 7.300000 -100 12.730000 -100.000000 8.860000 8.303000 8.068000 11.242152 -100.000000 -100.000000 2.441320 3294.513184 7.293403 0.017758 0.006716 9.79824e-09 0.367916 1 1 0 0 0 0 Gl524
510 18.642059 -53.942871 16.561775 3.360000 7.100000 5812 11.160000 11.134400 7.805000 7.242000 6.966000 10.064466 1.637000 2.690000 2.690000 3394.340332 7.248027 0.043349 0.012571 4.01389e-09 0.422367 1 1 0 1 0 0 GJ3082
514 337.539429 -53.748722 11.337869 5.390000 7.600000 -100 14.930000 -100.000000 9.540000 8.950000 8.630000 14.657343 -100.000000 -100.000000 3.435897 2837.727051 7.518984 0.002030 0.003974 8.57124e-08 0.140508 1 1 0 0 0 0 PMI_J22301-5344  
527 123.358833 -53.293972 18.484289 3.760000 7.300000 -100 12.300000 -100.000000 8.540000 7.990000 7.730000 10.965986 -100.000000 -100.000000 2.401187 3327.458252 7.278428 0.021494 0.007931 8.09536e-09 0.385886 1 1 0 0 0 0 PMI_J08134-5317  
531 42.541023 -53.140194 12.955046 3.370000 7.100000 13218 10.720000 10.771200 7.349000 6.753000 6.495000 10.157805 1.510000 2.150000 2.150000 3532.164062 7.177025 0.031641 0.013730 5.49919e-09 0.48919 1 1 0 1 0 0 Gl114.1A
533 38.588375 -53.093529 10.309278 4.440000 7.400000 -100 12.670000 -100.000000 8.230000 7.610000 7.310000 12.603859 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.007841 0.008589 2.21914e-08 0.223897 1 1 0 0 0 0 PMI_J02343-5305  
538 122.493958 -52.969799 16.479895 3.750000 7.300000 39987 11.740000 11.795400 7.992000 7.441000 7.135000 10.655228 1.523000 2.470000 2.470000 3294.513184 7.293403 0.030491 0.010596 5.70662e-09 0.367916 1 1 0 1 0 0 Gl298
540 79.379875 -52.937138 18.691589 4.290000 7.400000 -100 13.610000 -100.000000 9.320000 8.820000 8.560000 12.251768 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.009048 0.005089 1.92307e-08 0.27277 1 1 0 0 0 0 PMI_J05175-5256  
543 227.668625 -52.805279 13.106160 3.700000 7.200000 -100 11.400000 -100.000000 7.700000 7.100000 6.850000 10.812622 -100.000000 -100.000000 2.401187 3327.458252 7.278428 0.024755 0.012005 7.02895e-09 0.385886 1 1 0 0 0 0 PMI_J15106-5248  
545 166.415955 -52.788139 18.181818 4.580000 7.400000 -100 14.230000 -100.000000 9.650000 9.070000 8.810000 12.931813 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.006258 0.004351 2.78027e-08 0.210988 1 1 0 0 0 0 PMI_J11056-5247  
546 302.031219 -52.740334 18.148821 4.440000 7.400000 -100 13.900000 -100.000000 9.460000 8.760000 8.570000 12.605758 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.007827 0.004875 2.22302e-08 0.223897 1 1 0 0 0 0 PMI_J20081-5244  
547 289.259583 -52.646805 17.123287 4.890000 7.500000 -100 14.830000 -100.000000 9.940000 9.350000 9.080000 13.662065 -100.000000 -100.000000 3.161389 2923.713135 7.474422 0.004002 0.003694 4.34826e-08 0.17302 1 1 0 0 0 0 PMI_J19170-5238W 
549 54.732960 -52.569637 12.970169 5.230000 7.600000 -100 14.920000 -100.000000 9.690000 9.110000 8.800000 14.355272 -100.000000 -100.000000 3.435897 2837.727051 7.518984 0.002681 0.003992 6.48956e-08 0.140508 1 1 0 0 0 0 PMI_J03389-5234  
551 257.747467 -52.515892 12.473494 3.180000 7.100000 84051 10.050000 10.090600 6.870000 6.230000 6.030000 9.570060 1.457000 1.840000 1.840000 3712.339600 7.057447 0.045807 0.017158 3.79856e-09 0.545532 1 1 0 1 0 0 PMI_J17109-5230  
553 269.344330 -52.485195 17.452007 4.490000 7.400000 -100 13.930000 -100.000000 9.440000 8.930000 8.610000 12.720774 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.007040 0.004808 2.47144e-08 0.223897 1 1 0 0 0 0 PMI_J17573-5229  
556 293.516418 -52.420612 13.458950 4.410000 7.400000 -100 13.180000 -100.000000 8.768000 8.157000 7.920000 12.534945 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.007732 0.006534 2.25025e-08 0.236936 1 1 0 0 0 0 GJ4112
560 175.050461 -52.349918 15.948963 4.390000 7.400000 -100 13.500000 -100.000000 9.110000 8.450000 8.220000 12.486338 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008087 0.005638 2.15173e-08 0.236936 1 1 0 0 0 0 PMI_J11402-5220  
561 108.225212 -52.334888 18.050541 4.020000 7.300000 -100 12.900000 -100.000000 8.880000 8.320000 8.060000 11.617549 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.013985 0.006551 1.24422e-08 0.329759 1 1 0 0 0 0 PMI_J07129-5220  
568 257.673157 -52.111279 14.285714 4.530000 7.400000 -100 13.590000 -100.000000 9.060000 8.480000 8.170000 12.815491 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.006966 0.005842 2.4978e-08 0.210988 1 1 0 0 0 0 PMI_J17106-5206  
570 202.607422 -52.044529 16.447369 4.370000 7.400000 -100 13.520000 -100.000000 9.148000 8.568000 8.314000 12.439518 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.007990 0.005435 2.17767e-08 0.254148 1 1 0 0 0 0 GJ3787
572 189.471649 -52.001549 9.691801 3.790000 7.300000 61629 10.650000 10.676900 6.864000 6.285000 6.020000 10.717978 1.470000 1.900000 1.900000 3428.283691 7.232598 0.022243 0.015388 7.82274e-09 0.440882 1 1 0 1 0 0 Gl479
576 114.050125 -51.922585 16.155088 4.040000 7.300000 -100 12.590000 -100.000000 8.554000 8.036000 7.755000 11.548453 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.014904 0.007557 1.1675e-08 0.329759 1 1 0 0 0 0 GJ3455
586 262.547699 -51.636524 16.450073 2.870000 7.000000 85647 9.580000 9.670100 6.711000 6.082000 5.825000 8.499161 1.460000 1.850000 1.850000 3824.827148 6.970346 0.107846 0.019963 1.61341e-09 0.585931 1 1 0 1 0 0 Gl676A
593 81.452545 -51.321056 19.047619 4.430000 7.400000 -100 13.980000 -100.000000 9.550000 8.970000 8.660000 12.580796 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.008009 0.004698 2.1725e-08 0.223897 1 1 0 0 0 0 PMI_J05258-5119  
600 136.324707 -51.043415 19.342360 4.370000 7.400000 -100 13.870000 -100.000000 9.500000 8.880000 8.640000 12.437452 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008459 0.004755 2.05699e-08 0.236936 1 1 0 0 0 0 PMI_J09052-5102  
602 329.421814 -51.005257 15.971889 3.610000 7.200000 108405 10.360000 10.467800 6.751000 6.086000 5.877000 9.343218 1.510000 2.150000 2.150000 3428.283691 7.232598 0.078903 0.017587 2.20524e-09 0.440882 1 1 0 1 0 0 Gl841A
604 5.825078 -50.893871 19.677292 3.610000 7.200000 1842 11.870000 11.922600 8.259000 7.640000 7.375000 10.400173 1.516000 2.190000 2.190000 3428.283691 7.232598 0.029807 0.008774 5.83764e-09 0.440882 1 1 0 1 0 0 GJ3032
612 127.607834 -50.457554 19.379845 2.710000 6.700000 -100 9.880000 -100.000000 7.170000 6.470000 6.290000 8.443249 -100.000000 -100.000000 1.696252 3940.723389 6.819277 0.101294 0.016423 1.71778e-09 0.616145 1 1 0 0 0 0 PMI_J08304-5027  
616 315.840302 -50.381222 19.083969 4.100000 7.400000 -100 13.210000 -100.000000 9.112000 8.460000 8.192000 11.806657 -100.000000 -100.000000 2.667689 3165.962402 7.357019 0.012980 0.005970 1.3405e-08 0.291577 1 1 0 0 0 0 GJ4178
617 179.460205 -50.375610 18.975332 4.230000 7.400000 -100 13.500000 -100.000000 9.270000 8.650000 8.370000 12.109053 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.010833 0.005485 1.60622e-08 0.254148 1 1 0 0 0 0 PMI_J11578-5022  
623 99.296173 -50.038296 15.356265 3.000000 7.000000 31634 9.610000 9.677700 6.610000 5.977000 5.769000 8.678572 1.456000 1.900000 1.900000 3786.957520 7.013555 0.095258 0.020099 1.82663e-09 0.571867 1 1 0 1 0 0 Gl240
625 50.815300 -49.994770 19.481785 2.800000 6.700000 15771 10.240000 10.150200 7.436000 6.828000 6.620000 8.791856 1.386000 1.640000 1.640000 3940.723389 6.819277 0.073475 0.013914 2.36815e-09 0.616145 1 1 0 1 0 0 Gl140.1B
628 92.282211 -49.888084 16.949152 3.410000 7.100000 -100 11.230000 -100.000000 7.820000 7.240000 6.980000 10.084260 -100.000000 -100.000000 2.194421 3497.192139 7.201276 0.034918 0.011025 4.98316e-09 0.478468 1 1 0 0 0 0 PMI_J06091-4953  
641 231.202042 -49.496498 12.804097 4.040000 7.300000 -100 12.200000 -100.000000 8.160000 7.530000 7.300000 11.663255 -100.000000 -100.000000 2.609752 3197.622070 7.341189 0.014097 0.009273 1.23434e-08 0.310573 1 1 0 0 0 0 PMI_J15248-4929  
645 249.114792 -49.309860 19.569471 3.630000 7.200000 -100 12.530000 -100.000000 8.903000 8.413000 8.165000 11.072104 -100.000000 -100.000000 2.278363 3428.283691 7.232598 0.016052 0.006474 1.08395e-08 0.440882 1 1 0 0 0 0 Gl629.3
651 315.280884 -49.123585 18.148821 4.190000 7.400000 -100 13.310000 -100.000000 9.120000 8.480000 8.190000 12.015759 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.011245 0.005843 1.54736e-08 0.27277 1 1 0 0 0 0 PMI_J21011-4907  
652 95.277748 -49.093887 15.822784 4.440000 7.400000 -100 13.600000 -100.000000 9.160000 8.630000 8.350000 12.603586 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.007259 0.005385 2.3971e-08 0.236936 1 1 0 0 0 0 PMI_J06211-4905  
655 323.391724 -49.007019 4.949760 3.310000 7.150000 106440 8.660000 8.704700 5.349000 4.766000 4.501000 10.187079 1.521000 2.180000 2.180000 3567.485596 7.151796 0.029952 0.034965 5.80923e-09 0.5 1 1 0 1 0 1 Gl832
664 263.806427 -48.681973 9.724789 3.460000 7.200000 86057 10.130000 10.166400 6.667000 6.080000 5.829000 10.190599 1.543000 2.270000 2.270000 3462.566406 7.217015 0.033843 0.018917 5.14139e-09 0.459582 1 1 0 1 0 0 Gl680
667 26.927292 -48.601555 8.163265 4.830000 7.500000 -100 13.080000 -100.000000 8.250000 7.690000 7.450000 13.520680 -100.000000 -100.000000 3.098459 2952.950195 7.460500 0.004231 0.007969 4.11208e-08 0.18555 1 1 0 0 0 0 PMI_J01477-4836  
677 203.797745 -48.357166 19.455254 3.410000 7.100000 -100 11.530000 -100.000000 8.120000 7.520000 7.300000 10.084815 -100.000000 -100.000000 2.164350 3532.164062 7.177025 0.033841 0.009456 5.14165e-09 0.48919 1 1 0 0 0 0 PMI_J13351-4821  
680 24.797916 -48.297222 14.224751 5.150000 7.500000 -100 14.970000 -100.000000 9.820000 9.180000 8.950000 14.204777 -100.000000 -100.000000 3.296181 2866.104248 7.502292 0.002817 0.003731 6.17651e-08 0.148854 1 1 0 0 0 0 PMI_J01391-4817  
683 284.780518 -48.273266 14.094433 3.610000 7.200000 93206 11.130000 11.167800 7.520000 6.932000 6.700000 10.384762 1.446000 2.350000 2.350000 3394.340332 7.248027 0.032275 0.012746 5.39118e-09 0.422367 1 1 0 1 0 0 Gl739
688 28.214958 -48.094833 9.960159 5.290000 7.600000 -100 14.460000 -100.000000 9.170000 8.600000 8.240000 14.468669 -100.000000 -100.000000 3.435897 2837.727051 7.518984 0.002415 0.004934 7.204e-08 0.140508 1 1 0 0 0 0 PMI_J01528-4805  
693 254.149796 -47.830917 13.623979 2.860000 7.000000 -100 9.430000 -100.000000 6.570000 5.890000 5.720000 8.758480 -100.000000 -100.000000 1.797971 3863.075439 6.896924 0.081970 0.021015 2.12273e-09 0.600615 1 1 0 0 0 0 PMI_J16565-4749  
696 263.091431 -47.616138 19.880716 4.390000 7.400000 -100 13.980000 -100.000000 9.590000 8.980000 8.680000 12.487840 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008075 0.004520 2.15471e-08 0.236936 1 1 0 0 0 0 PMI_J17323-4736  
699 302.465027 -47.526196 16.420361 4.950000 7.500000 -100 14.880000 -100.000000 9.930000 9.310000 9.010000 13.803086 -100.000000 -100.000000 3.223696 2894.765381 7.488207 0.003783 0.003746 4.59985e-08 0.160614 1 1 0 0 0 0 PMI_J20098-4731  
704 134.881912 -47.435917 13.793103 3.770000 7.300000 -100 12.530000 -100.000000 8.757000 8.201000 7.932000 11.831690 -100.000000 -100.000000 2.401187 3327.458252 7.278428 0.009683 0.007134 1.79687e-08 0.385886 1 1 0 0 0 0 Gl333
712 240.387329 -47.175751 14.450867 2.790000 6.700000 -100 9.410000 -100.000000 6.620000 5.970000 5.770000 8.610530 -100.000000 -100.000000 1.747365 3901.706299 6.858294 0.090331 0.020798 1.92625e-09 0.608341 1 1 0 0 0 0 PMI_J16015-4710  
713 36.110626 -47.173389 19.379845 3.970000 7.300000 -100 12.930000 -100.000000 8.960000 8.370000 8.180000 11.493249 -100.000000 -100.000000 2.492134 3261.894287 7.309053 0.014908 0.006300 1.16718e-08 0.349137 1 1 0 0 0 0 PMI_J02244-4710  
716 153.715714 -47.156696 12.033694 4.440000 7.400000 -100 13.680000 -100.000000 9.245000 8.666000 8.322000 13.278006 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.004214 0.005395 4.12898e-08 0.223897 1 1 0 0 0 0 GJ1132
720 328.689941 -46.991844 14.634860 3.600000 7.200000 108159 11.990000 12.029000 8.393000 7.816000 7.576000 11.163057 1.560000 2.330000 2.330000 3394.340332 7.248027 0.015760 0.008578 1.10408e-08 0.422367 1 1 0 1 0 0 Gl838.6
724 262.164398 -46.893051 4.543183 3.670000 7.250000 85523 9.370000 9.403200 5.711000 5.154000 4.855000 11.083199 1.553000 2.400000 2.400000 3360.732910 7.263303 0.018097 0.029610 9.61503e-09 0.36 1 1 0 1 0 1 Gl674
726 249.857544 -46.883415 17.391304 4.390000 7.400000 -100 13.690000 -100.000000 9.300000 8.690000 8.430000 12.488338 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008072 0.005166 2.1557e-08 0.236936 1 1 0 0 0 0 PMI_J16394-4653  
727 131.830505 -46.878944 18.450184 3.270000 7.100000 -100 11.060000 -100.000000 7.790000 7.160000 6.960000 9.729997 -100.000000 -100.000000 2.075670 3639.191895 7.100577 0.043120 0.011255 4.03525e-09 0.519769 1 1 0 0 0 0 PMI_J08473-4652  
734 241.225494 -46.684113 19.083969 2.750000 6.700000 -100 9.930000 -100.000000 7.180000 6.550000 6.320000 8.526657 -100.000000 -100.000000 1.696252 3940.723389 6.819277 0.093803 0.016049 1.85494e-09 0.616145 1 1 0 0 0 0 PMI_J16049-4641  
735 185.755951 -46.618999 16.025640 4.730000 7.500000 -100 13.900000 -100.000000 9.168000 8.627000 8.362000 12.875922 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.007108 0.005261 2.44783e-08 0.198206 1 1 0 0 0 0 GJ1157
